Country Name,Year,Sex,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
Japan,2011,Female,[15-19],1,0.16420361,0.03421143
Japan,2011,Female,[20-24],3,0.30737705,0.09973404
Japan,2011,Female,[25-29],2,0.15479876,0.05822416
Japan,2011,Female,[30-34],15,0.84507042,0.3866976
Japan,2011,Female,[35-39],53,1.77554439,1.12982307
Japan,2011,Female,[40-44],102,2.49755142,2.25913621
Japan,2011,Female,[45-49],179,3.25336241,4.6050939
Japan,2011,Female,[50-54],320,4.18519487,8.492569
Japan,2011,Female,[55-59],683,5.57596538,16.44990366
Japan,2011,Female,[60-64],1505,6.7485763,27.95319465
Japan,2011,Female,[65-69],1781,6.98403984,43.6412644
Japan,2011,Female,[70-74],2331,6.1419688,60.8616188
Japan,2011,Female,[75-79],3101,4.95993346,89.83198146
Japan,2011,Female,[80-84],3665,3.82308455,134.5941976
Japan,2011,Female,[85+],5770,1.84760612,197.805965
Japan,2012,All,[0],0,0,0
Japan,2012,All,[1-4],0,0,0
Japan,2012,All,[5-9],0,0,0
Japan,2012,All,[10-14],0,0,0
Japan,2012,All,[15-19],1,0.07304602,0.01671961
Japan,2012,All,[20-24],4,0.16155089,0.06582195
Japan,2012,All,[25-29],10,0.31220731,0.14600672
Japan,2012,All,[30-34],38,0.93480935,0.4970569
Japan,2012,All,[35-39],128,1.88096988,1.38109625
Japan,2012,All,[40-44],312,3.01565823,3.34835802
Japan,2012,All,[45-49],590,4.26300578,7.30017322
Japan,2012,All,[50-54],1092,5.25758305,14.39304073
Japan,2012,All,[55-59],2479,7.46327071,31.4474185
Japan,2012,All,[60-64],6282,9.30790772,61.66077739
Japan,2012,All,[65-69],8293,10.34542982,101.6174488
Japan,2012,All,[70-74],10388,9.31600707,141.0646388
Japan,2012,All,[75-79],12870,7.83113469,206.5479056
Japan,2012,All,[80-84],13948,6.29578641,302.0355132
Japan,2012,All,[85+],15081,2.95420888,351.047486
Japan,2012,Male,[0],0,0,0
Japan,2012,Male,[1-4],0,0,0
Japan,2012,Male,[5-9],0,0,0
Japan,2012,Male,[10-14],0,0,0
Japan,2012,Male,[15-19],0,0,0
Japan,2012,Male,[20-24],3,0.16863406,0.09624639
Japan,2012,Male,[25-29],6,0.27522936,0.17167382
Japan,2012,Male,[30-34],26,0.98224405,0.66855233
Japan,2012,Male,[35-39],84,1.90562613,1.78268251
Japan,2012,Male,[40-44],204,3.06030603,4.31563359
Japan,2012,Male,[45-49],424,4.70118638,10.39980378
Japan,2012,Male,[50-54],789,5.78912613,20.75223567
Japan,2012,Male,[55-59],1859,8.21911752,47.45979066
Japan,2012,Male,[60-64],4810,10.17644819,96.25775465
Japan,2012,Male,[65-69],6465,11.64004969,165.1762902
Japan,2012,Male,[70-74],7965,10.69271043,232.4868652
Japan,2012,Male,[75-79],9685,9.35495711,354.7619048
Japan,2012,Male,[80-84],10115,8.06200933,555.1591658
Japan,2012,Male,[85+],8936,4.892069,725.9138912
Japan,2012,Female,[0],0,0,0
Japan,2012,Female,[1-4],0,0,0
Japan,2012,Female,[5-9],0,0,0
Japan,2012,Female,[10-14],0,0,0
Japan,2012,Female,[15-19],1,0.22271715,0.03432887
Japan,2012,Female,[20-24],1,0.14347202,0.03378378
Japan,2012,Female,[25-29],4,0.39100684,0.11926058
Japan,2012,Female,[30-34],12,0.84626234,0.31948882
Japan,2012,Female,[35-39],44,1.83562787,0.96575944
Japan,2012,Female,[40-44],108,2.93478261,2.35242866
Japan,2012,Female,[45-49],166,3.44326903,4.14481898
Japan,2012,Female,[50-54],303,4.24310321,8.00528402
Japan,2012,Female,[55-59],620,5.85016041,15.63287948
Japan,2012,Female,[60-64],1472,7.27812114,28.35677134
Japan,2012,Female,[65-69],1828,7.42485784,43.0421474
Japan,2012,Female,[70-74],2423,6.54564119,61.52869477
Japan,2012,Female,[75-79],3185,5.23710866,90.97400743
Japan,2012,Female,[80-84],3833,3.98938385,137.0886981
Japan,2012,Female,[85+],6145,1.87445284,200.4893964
United States of America,2006,All,[30-34],112,0.50775229,0.56834042
United States of America,2006,All,[25-29],43,0.20576132,0.20763438
United States of America,2006,All,[20-24],16,0.0756537,0.07578901
United States of America,2006,All,[15-19],11,0.08006405,0.05158462
United States of America,2006,All,[10-14],1,0.02929115,0.00484792
United States of America,2006,All,[5-9],1,0.03656307,0.0050736
United States of America,2006,All,[1-4],1,0.02159361,0.00613968
United States of America,2006,All,[0],1,0.00350545,0.02421218
United States of America,2006,All,[85+],15915,2.26711339,300.463467
United States of America,2006,All,[80-84],21662,5.86043919,382.3382396
United States of America,2006,All,[75-79],27071,9.09295498,366.7646792
United States of America,2006,All,[70-74],25377,11.62940966,297.1096872
United States of America,2006,All,[65-69],22505,13.0930564,216.9040805
United States of America,2006,All,[60-64],18233,12.29019777,136.4516932
United States of America,2006,All,[55-59],13084,9.83330578,71.79368151
United States of America,2006,All,[50-54],8064,7.62445043,39.37383686
United States of America,2006,All,[45-49],4544,5.73245194,19.93194976
United States of America,2006,All,[40-44],1597,3.09832376,7.10372438
United States of America,2006,All,[35-39],426,1.35233802,2.01078223
United States of America,2006,Male,[35-39],216,1.07291874,2.02818558
United States of America,2006,Male,[40-44],818,2.55473313,7.30333081
United States of America,2006,Male,[45-49],2432,4.96134152,21.59501951
United States of America,2006,Male,[0],1,0.00625782,0.04732608
United States of America,2006,Male,[1-4],1,0.03935458,0.01200659
United States of America,2006,Male,[5-9],1,0.06447453,0.00992325
United States of America,2006,Male,[10-14],0,0,0
United States of America,2006,Male,[15-19],4,0.04033071,0.03658024
United States of America,2006,Male,[20-24],6,0.0371471,0.05499496
United States of America,2006,Male,[25-29],26,0.17125543,0.24564755
United States of America,2006,Male,[30-34],59,0.39307129,0.59115968
United States of America,2006,Male,[50-54],4764,7.20116089,47.50806061
United States of America,2006,Male,[55-59],7812,9.6,88.3181797
United States of America,2006,Male,[60-64],10702,12.21452458,167.7800529
United States of America,2006,Male,[65-69],13182,13.35237632,272.4205502
United States of America,2006,Male,[70-74],14513,12.14995521,378.7885708
United States of America,2006,Male,[75-79],15160,9.82922054,486.0329643
United States of America,2006,Male,[80-84],11856,6.84953666,544.0526138
United States of America,2006,Male,[85+],7727,3.19842045,457.6852864
United States of America,2006,Female,[40-44],779,3.98975672,6.90554106
United States of America,2006,Female,[45-49],2112,6.98204899,18.30836117
United States of America,2006,Female,[50-54],3300,8.33143982,31.57038862
United States of America,2006,Female,[0],0,0,0
United States of America,2006,Female,[1-4],0,0,0
United States of America,2006,Female,[5-9],0,0,0
United States of America,2006,Female,[10-14],1,0.07462687,0.00993579
United States of America,2006,Female,[15-19],7,0.18319812,0.06737687
United States of America,2006,Female,[20-24],10,0.20012007,0.09802816
United States of America,2006,Female,[25-29],17,0.29741078,0.16789775
United States of America,2006,Female,[30-34],53,0.75198638,0.54492461
United States of America,2006,Female,[35-39],210,1.84712816,1.9931905
United States of America,2006,Female,[55-59],5272,10.20064625,56.2097605
United States of America,2006,Female,[60-64],7531,12.39936118,107.8376075
United States of America,2006,Female,[65-69],9323,12.74312817,168.3851354
United States of America,2006,Female,[70-74],10864,10.99984812,230.6647855
United States of America,2006,Female,[75-79],11911,8.30150544,279.4764866
United States of America,2006,Female,[80-84],9806,4.98934054,281.259259
United States of America,2006,Female,[85+],8188,1.77843034,226.9062355
United States of America,2007,All,[0],1,0.00343159,0.02324282
United States of America,2007,All,[1-4],1,0.0212585,0.00601725
United States of America,2007,All,[5-9],1,0.03688676,0.00498643
United States of America,2007,All,[10-14],3,0.08731083,0.01476461
United States of America,2007,All,[15-19],6,0.04510939,0.02782624
United States of America,2007,All,[20-24],19,0.0918318,0.08955038
United States of America,2007,All,[25-29],40,0.19104934,0.19031006
United States of America,2007,All,[30-34],95,0.43883962,0.49088697
United States of America,2007,All,[35-39],352,1.13949047,1.67677208
United States of America,2007,All,[40-44],1500,3.07774381,6.86244302
United States of America,2007,All,[45-49],4354,5.6,19.1076558
United States of America,2007,All,[50-54],8127,7.59823858,38.76926961
United States of America,2007,All,[55-59],12627,9.53146584,69.34486756
United States of America,2007,All,[60-64],18589,12.01934579,128.5666544
United States of America,2007,All,[65-69],22966,13.12297864,213.7105269
United States of America,2007,All,[70-74],25191,11.75655242,291.4615679
United States of America,2007,All,[75-79],26603,9.2037572,357.6023878
United States of America,2007,All,[80-84],21756,5.98241243,376.778358
United States of America,2007,All,[85+],16528,2.31593579,313.96053
United States of America,2007,Male,[0],1,0.00613761,0.04542568
United States of America,2007,Male,[1-4],1,0.03795066,0.01177035
United States of America,2007,Male,[5-9],1,0.06583278,0.00975214
United States of America,2007,Male,[10-14],3,0.14520813,0.02883246
United States of America,2007,Male,[15-19],5,0.05230673,0.0451877
United States of America,2007,Male,[20-24],12,0.07612764,0.10959541
United States of America,2007,Male,[25-29],25,0.16543145,0.23317894
United States of America,2007,Male,[30-34],54,0.36762203,0.55045883
United States of America,2007,Male,[35-39],177,0.8955677,1.67542114
United States of America,2007,Male,[40-44],734,2.41789373,6.73621116
United States of America,2007,Male,[45-49],2298,4.7961931,20.40026962
United States of America,2007,Male,[50-54],4641,6.97265625,45.20449555
United States of America,2007,Male,[55-59],7516,9.21055856,85.09166997
United States of America,2007,Male,[60-64],10810,11.74565921,156.2935103
United States of America,2007,Male,[65-69],13331,13.26401672,265.7728226
United States of America,2007,Male,[70-74],14237,12.07815125,365.4406169
United States of America,2007,Male,[75-79],14767,9.86551579,464.9099554
United States of America,2007,Male,[80-84],11708,6.84102276,521.6378573
United States of America,2007,Male,[85+],8049,3.23406273,491.9803355
United States of America,2007,Female,[0],0,0,0
United States of America,2007,Female,[1-4],0,0,0
United States of America,2007,Female,[5-9],0,0,0
United States of America,2007,Female,[10-14],0,0,0
United States of America,2007,Female,[15-19],1,0.02672368,0.00952615
United States of America,2007,Female,[20-24],7,0.14207428,0.06817466
United States of America,2007,Female,[25-29],15,0.25751073,0.14567418
United States of America,2007,Female,[30-34],41,0.58916511,0.42964662
United States of America,2007,Female,[35-39],175,1.57275097,1.67814067
United States of America,2007,Female,[40-44],766,4.16757345,6.9879213
United States of America,2007,Female,[45-49],2056,6.8907732,17.84393689
United States of America,2007,Female,[50-54],3486,8.62892646,32.59222942
United States of America,2007,Female,[55-59],5111,10.04619165,54.51057112
United States of America,2007,Female,[60-64],7779,12.42155689,103.140023
United States of America,2007,Female,[65-69],9635,12.93271231,168.1391127
United States of America,2007,Female,[70-74],10954,11.36330629,230.7491215
United States of America,2007,Female,[75-79],11836,8.49298948,277.647847
United States of America,2007,Female,[80-84],10048,5.21914379,284.6662141
United States of America,2007,Female,[85+],8479,1.82429612,233.689743
United States of America,2008,All,[0],4,0.0142511,0.09207567
United States of America,2008,All,[1-4],3,0.06342495,0.01794713
United States of America,2008,All,[5-9],3,0.11990408,0.01486175
United States of America,2008,All,[10-14],2,0.06351223,0.00950392
United States of America,2008,All,[15-19],7,0.05641976,0.03175197
United States of America,2008,All,[20-24],22,0.11116164,0.10313621
United States of America,2008,All,[25-29],48,0.23092466,0.23727507
United States of America,2008,All,[30-34],97,0.45139374,0.49470687
United States of America,2008,All,[35-39],339,1.135146,1.68000237
United States of America,2008,All,[40-44],1265,2.72007913,5.85848747
United States of America,2008,All,[45-49],4241,5.47812496,18.72826389
United States of America,2008,All,[50-54],8291,7.59770905,38.7132267
United States of America,2008,All,[55-59],12413,9.21474597,66.11345405
United States of America,2008,All,[60-64],18383,11.38449534,121.3429856
United States of America,2008,All,[65-69],23333,12.718997,208.2226205
United States of America,2008,All,[70-74],24960,11.4427701,281.2160838
United States of America,2008,All,[75-79],25880,9.00581132,356.9094948
United States of America,2008,All,[80-84],22068,6.02637975,389.9343642
United States of America,2008,All,[85+],17297,2.32270834,330.5794917
United States of America,2008,Male,[0],4,0.02551509,0.18005536
United States of America,2008,Male,[1-4],2,0.07426662,0.02340291
United States of America,2008,Male,[5-9],1,0.07163324,0.00969129
United States of America,2008,Male,[10-14],1,0.05307856,0.00927778
United States of America,2008,Male,[15-19],6,0.06697924,0.05304013
United States of America,2008,Male,[20-24],16,0.10617825,0.14688941
United States of America,2008,Male,[25-29],32,0.21331911,0.31355347
United States of America,2008,Male,[30-34],53,0.36214554,0.5409371
United States of America,2008,Male,[35-39],172,0.90033501,1.69703755
United States of America,2008,Male,[40-44],662,2.31614303,6.06864147
United States of America,2008,Male,[45-49],2251,4.75506453,19.86028278
United States of America,2008,Male,[50-54],4800,7.09020813,45.39512341
United States of America,2008,Male,[55-59],7510,9.00231351,82.19265938
United States of America,2008,Male,[60-64],10786,11.22045606,149.4532403
United States of America,2008,Male,[65-69],13458,12.76813753,256.1436018
United States of America,2008,Male,[70-74],14214,11.84490129,346.2448848
United States of America,2008,Male,[75-79],14320,9.59708334,458.0758256
United States of America,2008,Male,[80-84],11801,6.83343467,523.6069022
United States of America,2008,Male,[85+],8497,3.2526643,496.5500959
United States of America,2008,Female,[0],0,0,0
United States of America,2008,Female,[1-4],1,0.0490918,0.01224032
United States of America,2008,Female,[5-9],2,0.18083183,0.0202688
United States of America,2008,Female,[10-14],1,0.07905138,0.00974148
United States of America,2008,Female,[15-19],1,0.02899391,0.00931659
United States of America,2008,Female,[20-24],6,0.1270648,0.05748038
United States of America,2008,Female,[25-29],16,0.27657736,0.15961674
United States of America,2008,Female,[30-34],44,0.6419609,0.44853518
United States of America,2008,Female,[35-39],167,1.55204461,1.66282176
United States of America,2008,Female,[40-44],603,3.36420442,5.64396625
United States of America,2008,Female,[45-49],1990,6.61613139,17.59399392
United States of America,2008,Female,[50-54],3491,8.42707478,32.19702996
United States of America,2008,Female,[55-59],4903,9.56030028,50.87018309
United States of America,2008,Female,[60-64],7597,11.62580724,95.76798054
United States of America,2008,Female,[65-69],9875,12.65263239,165.9165558
United States of America,2008,Female,[70-74],10746,10.95100277,225.2534101
United States of America,2008,Female,[75-79],11560,8.36723172,280.2325057
United States of America,2008,Female,[80-84],10267,5.30608026,301.4580209
United States of America,2008,Female,[85+],8800,1.8202164,249.8865572
United States of America,2009,All,[0],3,0.01142422,0.07010121
United States of America,2009,All,[1-4],3,0.06712911,0.01796925
United States of America,2009,All,[5-9],3,0.11829653,0.01465412
United States of America,2009,All,[10-14],2,0.06365372,0.00956242
United States of America,2009,All,[15-19],8,0.06924608,0.03610089
United States of America,2009,All,[20-24],17,0.08977135,0.07892252
United States of America,2009,All,[25-29],39,0.18873403,0.19004388
United States of America,2009,All,[30-34],107,0.4877604,0.54290282
United States of America,2009,All,[35-39],355,1.20094723,1.76897276
United States of America,2009,All,[40-44],1163,2.57181398,5.47576435
United States of America,2009,All,[45-49],4118,5.38455504,18.22214521
United States of America,2009,All,[50-54],8370,7.52427184,38.3478623
United States of America,2009,All,[55-59],12497,9.06861144,64.96622921
United States of America,2009,All,[60-64],18470,11.14806342,115.775884
United States of America,2009,All,[65-69],23565,12.68012613,201.8950807
United States of America,2009,All,[70-74],24973,11.59840976,274.2931128
United States of America,2009,All,[75-79],25084,9.12016114,346.8016931
United States of America,2009,All,[80-84],21778,6.17316496,379.1102555
United States of America,2009,All,[85+],17605,2.40103652,329.7369128
United States of America,2009,Male,[0],3,0.02034726,0.13710043
United States of America,2009,Male,[1-4],1,0.03985652,0.01171549
United States of America,2009,Male,[5-9],1,0.07117438,0.00955468
United States of America,2009,Male,[10-14],2,0.10764263,0.01867746
United States of America,2009,Male,[15-19],5,0.06098305,0.04396442
United States of America,2009,Male,[20-24],12,0.08470389,0.10910474
United States of America,2009,Male,[25-29],27,0.18479228,0.260726
United States of America,2009,Male,[30-34],58,0.39544556,0.58868792
United States of America,2009,Male,[35-39],183,0.97231816,1.82210482
United States of America,2009,Male,[40-44],583,2.0953134,5.4343287
United States of America,2009,Male,[45-49],2148,4.62771458,18.95567972
United States of America,2009,Male,[50-54],4704,6.8664516,43.59715855
United States of America,2009,Male,[55-59],7535,8.8367402,80.38845923
United States of America,2009,Male,[60-64],10886,10.99707041,142.7690106
United States of America,2009,Male,[65-69],13653,12.73078214,250.4795676
United States of America,2009,Male,[70-74],13894,11.71145352,328.4679384
United States of America,2009,Male,[75-79],13865,9.67780213,441.7100439
United States of America,2009,Male,[80-84],11696,6.96891516,508.7239016
United States of America,2009,Male,[85+],8488,3.22961137,483.0568713
United States of America,2009,Female,[0],0,0,0
United States of America,2009,Female,[1-4],2,0.10204082,0.02451157
United States of America,2009,Female,[5-9],2,0.17683466,0.01998823
United States of America,2009,Female,[10-14],0,0,0
United States of America,2009,Female,[15-19],3,0.08944544,0.02781079
United States of America,2009,Female,[20-24],5,0.1048218,0.04743195
United States of America,2009,Female,[25-29],12,0.1982488,0.11804262
United States of America,2009,Female,[30-34],49,0.67400275,0.49713806
United States of America,2009,Female,[35-39],172,1.60163889,1.71574872
United States of America,2009,Female,[40-44],580,3.33390815,5.51808753
United States of America,2009,Female,[45-49],1970,6.55312354,17.48447875
United States of America,2009,Female,[50-54],3666,8.57885007,33.21611951
United States of America,2009,Female,[55-59],4962,9.44495203,50.30955789
United States of America,2009,Female,[60-64],7584,11.37219032,91.06200706
United States of America,2009,Female,[65-69],9912,12.61116837,159.3253555
United States of America,2009,Female,[70-74],11079,11.45969093,227.2794411
United States of America,2009,Female,[75-79],11219,8.51388372,274.0272752
United States of America,2009,Female,[80-84],10082,5.45108513,292.6099021
United States of America,2009,Female,[85+],9117,1.93810891,254.5076211
United States of America,2010,All,[0],0,0,0
United States of America,2010,All,[1-4],0,0,0
United States of America,2010,All,[5-9],3,0.12809564,0.01452506
United States of America,2010,All,[10-14],4,0.13486177,0.01914703
United States of America,2010,All,[15-19],12,0.110011,0.05406145
United States of America,2010,All,[20-24],19,0.10162058,0.08739427
United States of America,2010,All,[25-29],37,0.18217627,0.17809759
United States of America,2010,All,[30-34],125,0.56730507,0.62933685
United States of America,2010,All,[35-39],322,1.14758188,1.61109933
United States of America,2010,All,[40-44],1029,2.44662133,4.91640887
United States of America,2010,All,[45-49],3704,5.02926041,16.4995486
United States of America,2010,All,[50-54],8392,7.64869939,37.90604856
United States of America,2010,All,[55-59],12662,9.04196064,64.21999736
United States of America,2010,All,[60-64],18487,10.81566508,110.9302976
United States of America,2010,All,[65-69],23690,12.46645267,193.3095476
United States of America,2010,All,[70-74],24917,11.47006698,265.8772477
United States of America,2010,All,[75-79],24721,9.04216213,339.7421335
United States of America,2010,All,[80-84],21941,6.22704697,378.0964281
United States of America,2010,All,[85+],18263,2.38567991,337.6300453
United States of America,2010,Male,[0],0,0,0
United States of America,2010,Male,[1-4],0,0,0
United States of America,2010,Male,[5-9],1,0.07518797,0.00946891
United States of America,2010,Male,[10-14],2,0.11500863,0.01870549
United States of America,2010,Male,[15-19],5,0.06345178,0.04386968
United States of America,2010,Male,[20-24],10,0.07167945,0.09004148
United States of America,2010,Male,[25-29],19,0.1313243,0.18127436
United States of America,2010,Male,[30-34],71,0.47989186,0.71449302
United States of America,2010,Male,[35-39],167,0.94628286,1.67444112
United States of America,2010,Male,[40-44],496,1.91883632,4.6964707
United States of America,2010,Male,[45-49],1929,4.28666667,17.10868387
United States of America,2010,Male,[50-54],4717,7.0270834,43.02631227
United States of America,2010,Male,[55-59],7558,8.7044651,78.56205046
United States of America,2010,Male,[60-64],10900,10.62574941,136.4781574
United States of America,2010,Male,[65-69],13666,12.47182295,238.9988561
United States of America,2010,Male,[70-74],14094,11.72340939,323.32021
United States of America,2010,Male,[75-79],13598,9.50636531,427.185564
United States of America,2010,Male,[80-84],11699,6.92810148,501.6788381
United States of America,2010,Male,[85+],8811,3.19358311,494.4069894
United States of America,2010,Female,[0],0,0,0
United States of America,2010,Female,[1-4],0,0,0
United States of America,2010,Female,[5-9],2,0.19762846,0.01981558
United States of America,2010,Female,[10-14],2,0.16299919,0.01960992
United States of America,2010,Female,[15-19],7,0.23117569,0.06481739
United States of America,2010,Female,[20-24],9,0.18963338,0.08462968
United States of America,2010,Female,[25-29],18,0.30811366,0.17486295
United States of America,2010,Female,[30-34],54,0.74595939,0.54407726
United States of America,2010,Female,[35-39],155,1.48880991,1.54800679
United States of America,2010,Female,[40-44],533,3.28829663,5.14042721
United States of America,2010,Female,[45-49],1775,6.19567873,15.88491411
United States of America,2010,Female,[50-54],3675,8.62838092,32.88329598
United States of America,2010,Female,[55-59],5104,9.59272276,50.55378382
United States of America,2010,Female,[60-64],7587,11.10070669,87.42000039
United States of America,2010,Female,[65-69],10024,12.45913865,153.3439662
United States of America,2010,Female,[70-74],10823,11.1561218,215.9214487
United States of America,2010,Female,[75-79],11123,8.53278714,271.7406573
United States of America,2010,Female,[80-84],10242,5.58186684,295.0693854
United States of America,2010,Female,[85+],9452,1.93044121,260.5983174
United States of America,2011,All,[0],3,0.01250782,0.07303736
United States of America,2011,All,[1-4],0,0,0
United States of America,2011,All,[5-9],0,0,0
United States of America,2011,All,[10-14],3,0.10169492,0.01440626
United States of America,2011,All,[15-19],7,0.06607514,0.03151699
United States of America,2011,All,[20-24],23,0.12058931,0.10413028
United States of America,2011,All,[25-29],40,0.19443904,0.18941844
United States of America,2011,All,[30-34],82,0.35381429,0.40875245
United States of America,2011,All,[35-39],257,0.93529369,1.2896134
United States of America,2011,All,[40-44],1002,2.3623718,4.84938943
United States of America,2011,All,[45-49],3426,4.779976,15.437403
United States of America,2011,All,[50-54],8068,7.23114015,36.19750179
United States of America,2011,All,[55-59],12915,8.95184097,64.15270201
United States of America,2011,All,[60-64],18858,10.53266534,109.4945692
United States of America,2011,All,[65-69],23209,11.9958651,180.4361332
United States of America,2011,All,[70-74],24969,11.26876887,259.4340578
United States of America,2011,All,[75-79],24229,8.89869103,330.2240833
United States of America,2011,All,[80-84],21350,6.03194245,369.5192805
United States of America,2011,All,[85+],18572,2.34926538,326.7616795
United States of America,2011,Male,[0],1,0.00750356,0.04761832
United States of America,2011,Male,[1-4],0,0,0
United States of America,2011,Male,[5-9],0,0,0
United States of America,2011,Male,[10-14],2,0.11117287,0.01878361
United States of America,2011,Male,[15-19],6,0.07876083,0.05266633
United States of America,2011,Male,[20-24],11,0.07689082,0.09739821
United States of America,2011,Male,[25-29],23,0.15654778,0.21547791
United States of America,2011,Male,[30-34],39,0.25336192,0.38820498
United States of America,2011,Male,[35-39],140,0.80677693,1.40951791
United States of America,2011,Male,[40-44],492,1.90240507,4.72797518
United States of America,2011,Male,[45-49],1746,4.01250172,15.64676522
United States of America,2011,Male,[50-54],4449,6.52393871,40.24306486
United States of America,2011,Male,[55-59],7674,8.60999226,78.0412441
United States of America,2011,Male,[60-64],11150,10.37093534,134.8902369
United States of America,2011,Male,[65-69],13357,11.99303242,222.4039373
United States of America,2011,Male,[70-74],14178,11.53592671,317.3540844
United States of America,2011,Male,[75-79],13281,9.3284447,409.9453653
United States of America,2011,Male,[80-84],11372,6.67676519,485.6444077
United States of America,2011,Male,[85+],8851,3.10098975,463.4820061
United States of America,2011,Female,[0],2,0.01876525,0.09962953
United States of America,2011,Female,[1-4],0,0,0
United States of America,2011,Female,[5-9],0,0,0
United States of America,2011,Female,[10-14],1,0.08688097,0.00982645
United States of America,2011,Female,[15-19],1,0.03360215,0.00924414
United States of America,2011,Female,[20-24],12,0.25173065,0.11117516
United States of America,2011,Female,[25-29],17,0.28911565,0.16278454
United States of America,2011,Female,[30-34],43,0.55248619,0.42936634
United States of America,2011,Female,[35-39],117,1.15555556,1.17047474
United States of America,2011,Female,[40-44],510,3.08101251,4.97260533
United States of America,2011,Female,[45-49],1680,5.96590909,15.22574892
United States of America,2011,Female,[50-54],3619,8.34293882,32.21619085
United States of America,2011,Female,[55-59],5241,9.50437952,50.89142531
United States of America,2011,Female,[60-64],7708,10.77574758,86.05729956
United States of America,2011,Female,[65-69],9852,11.99970768,143.6771971
United States of America,2011,Female,[70-74],10791,10.93601151,209.2539866
United States of America,2011,Female,[75-79],10948,8.42769716,267.1869833
United States of America,2011,Female,[80-84],9978,5.43384143,290.3756958
United States of America,2011,Female,[85+],9721,1.92449319,257.548549
United States of America,2012,All,[0],0,0,0
United States of America,2012,All,[1-4],1,0.02370792,0.00599588
United States of America,2012,All,[5-9],1,0.0428449,0.00481162
United States of America,2012,All,[10-14],4,0.13956734,0.01923897
United States of America,2012,All,[15-19],3,0.02977963,0.01358181
United States of America,2012,All,[20-24],22,0.11513502,0.09801238
United States of America,2012,All,[25-29],40,0.19054878,0.1863026
United States of America,2012,All,[30-34],134,0.56782067,0.65920006
United States of America,2012,All,[35-39],256,0.93526231,1.28542752
United States of America,2012,All,[40-44],918,2.19669777,4.48660463
United States of America,2012,All,[45-49],3137,4.58096643,14.34389856
United States of America,2012,All,[50-54],7973,7.1839184,35.64471877
United States of America,2012,All,[55-59],13213,8.86909477,64.26732405
United States of America,2012,All,[60-64],18247,10.10197755,103.1186045
United States of America,2012,All,[65-69],24047,11.70227262,177.1441798
United States of America,2012,All,[70-74],25375,11.18550975,256.1016534
United States of America,2012,All,[75-79],24100,8.86237938,322.8611554
United States of America,2012,All,[80-84],20970,6.01735477,366.1484656
United States of America,2012,All,[85+],19055,2.36617836,322.1927844
United States of America,2012,Male,[0],0,0,0
United States of America,2012,Male,[1-4],0,0,0
United States of America,2012,Male,[5-9],1,0.07587253,0.00941184
United States of America,2012,Male,[10-14],2,0.11655012,0.01882227
United States of America,2012,Male,[15-19],3,0.04152824,0.02651165
United States of America,2012,Male,[20-24],15,0.10539629,0.13061562
United States of America,2012,Male,[25-29],27,0.18058993,0.24827226
United States of America,2012,Male,[30-34],74,0.46740778,0.72614643
United States of America,2012,Male,[35-39],138,0.79456472,1.39047458
United States of America,2012,Male,[40-44],447,1.74875787,4.34982986
United States of America,2012,Male,[45-49],1610,3.89011042,14.62534809
United States of America,2012,Male,[50-54],4428,6.52837366,39.82991511
United States of America,2012,Male,[55-59],7616,8.30145079,75.74602525
United States of America,2012,Male,[60-64],10667,9.76759944,125.4404882
United States of America,2012,Male,[65-69],13838,11.63688349,217.7536067
United States of America,2012,Male,[70-74],14174,11.24742104,309.6638768
United States of America,2012,Male,[75-79],13163,9.24212211,395.6169858
United States of America,2012,Male,[80-84],11239,6.67966266,480.5474281
United States of America,2012,Male,[85+],9297,3.16113742,460.7052651
United States of America,2012,Female,[0],0,0,0
United States of America,2012,Female,[1-4],1,0.05485464,0.01226795
United States of America,2012,Female,[5-9],0,0,0
United States of America,2012,Female,[10-14],2,0.17391304,0.01967472
United States of America,2012,Female,[15-19],0,0,0
United States of America,2012,Female,[20-24],7,0.1435603,0.06385717
United States of America,2012,Female,[25-29],13,0.21519616,0.12269693
United States of America,2012,Female,[30-34],60,0.77249903,0.59190067
United States of America,2012,Female,[35-39],118,1.17952819,1.18108116
United States of America,2012,Female,[40-44],471,2.90221209,4.62463434
United States of America,2012,Female,[45-49],1527,5.63635021,14.0587294
United States of America,2012,Female,[50-54],3545,8.21419468,31.50926257
United States of America,2012,Female,[55-59],5597,9.77898139,53.28048123
United States of America,2012,Female,[60-64],7580,10.61327359,82.46702162
United States of America,2012,Female,[65-69],10209,11.79208779,141.3991662
United States of America,2012,Female,[70-74],11201,11.10813598,210.1103581
United States of America,2012,Female,[75-79],10937,8.44477732,264.3468021
United States of America,2012,Female,[80-84],9731,5.39906234,287.1781493
United States of America,2012,Female,[85+],9758,1.908827,250.4190117
France,2000,All,[0],1,0.02947244,
France,2000,All,[1-4],1,0.13850416,
France,2000,All,[5-9],0,0,
France,2000,All,[10-14],0,0,
France,2000,All,[15-19],2,0.10542963,
France,2000,All,[20-24],2,0.07736944,
France,2000,All,[25-29],10,0.33079722,
France,2000,All,[30-34],40,1.02327961,
France,2000,All,[35-39],160,2.72851296,
France,2000,All,[40-44],663,7.12749946,
France,2000,All,[45-49],1344,9.43621428,
France,2000,All,[50-54],2233,11.5382628,
